IdProj    FileName            Frame     Angle          Head                          Neck                          RightArm                      RightForeArm                  RightHand                     LeftArm                       LeftForeArm                   LeftHand                      RightUpLeg                    RightLeg                      RightFoot                     LeftUpLeg                     LeftLeg                       LeftFoot                      
216       bvhFiles\01_04.bvh  0         36             (0.4, 7.6, 0.3)               (0.2, 4.1, 0.1)               (-2.1, 5.5, 2.3)              (-6.3, 4.7, 5.4)              (-9.1, 4.2, 7.4)              (3.1, 5.3, -1.6)              (7.1, 4.6, -4.5)              (9.9, 4.1, -6.5)              (-1.5, -1.8, 0.1)             (-1.4, -9.2, 0.0)             (-1.3, -16.7, -0.1)           (0.6, -1.8, -1.5)             (0.5, -9.0, -1.4)             (0.4, -16.4, -1.3)            
217       bvhFiles\01_04.bvh  0         37             (0.4, 7.6, 0.3)               (0.2, 4.1, 0.1)               (-1.8, 5.5, 2.5)              (-5.7, 4.7, 6.0)              (-8.2, 4.2, 8.3)              (2.9, 5.3, -1.9)              (6.6, 4.6, -5.2)              (9.2, 4.1, -7.5)              (-1.5, -1.8, 0.2)             (-1.4, -9.2, 0.2)             (-1.3, -16.7, 0.1)            (0.5, -1.8, -1.5)             (0.4, -9.0, -1.5)             (0.3, -16.4, -1.4)            
218       bvhFiles\01_04.bvh  0         38             (0.5, 7.6, 0.2)               (0.2, 4.1, 0.1)               (-1.6, 5.5, 2.7)              (-5.0, 4.7, 6.6)              (-7.3, 4.2, 9.1)              (2.7, 5.3, -2.2)              (6.0, 4.6, -5.9)              (8.3, 4.1, -8.4)              (-1.5, -1.8, 0.4)             (-1.4, -9.2, 0.3)             (-1.3, -16.7, 0.2)            (0.3, -1.8, -1.6)             (0.2, -9.0, -1.5)             (0.1, -16.4, -1.4)            
219       bvhFiles\01_04.bvh  0         39             (0.5, 7.6, 0.2)               (0.2, 4.1, 0.1)               (-1.3, 5.5, 2.8)              (-4.3, 4.7, 7.0)              (-6.3, 4.2, 9.8)              (2.5, 5.3, -2.5)              (5.4, 4.6, -6.5)              (7.4, 4.1, -9.3)              (-1.4, -1.8, 0.6)             (-1.4, -9.2, 0.5)             (-1.3, -16.7, 0.4)            (0.1, -1.8, -1.6)             (0.0, -9.0, -1.5)             (0.0, -16.4, -1.4)            
220       bvhFiles\01_04.bvh  0         40             (0.5, 7.6, 0.1)               (0.2, 4.1, 0.0)               (-1.0, 5.5, 3.0)              (-3.6, 4.7, 7.5)              (-5.3, 4.2, 10.4)             (2.2, 5.3, -2.7)              (4.7, 4.6, -7.0)              (6.4, 4.1, -10.0)             (-1.4, -1.8, 0.7)             (-1.3, -9.2, 0.6)             (-1.2, -16.7, 0.5)            (0.0, -1.8, -1.6)             (-0.1, -9.0, -1.5)            (-0.2, -16.4, -1.4)           
221       bvhFiles\01_04.bvh  0         41             (0.5, 7.6, 0.1)               (0.3, 4.1, 0.0)               (-0.7, 5.5, 3.0)              (-2.8, 4.7, 7.8)              (-4.2, 4.2, 10.9)             (1.9, 5.3, -2.9)              (3.9, 4.6, -7.4)              (5.3, 4.1, -10.6)             (-1.3, -1.8, 0.9)             (-1.2, -9.2, 0.7)             (-1.2, -16.7, 0.6)            (-0.2, -1.8, -1.6)            (-0.3, -9.0, -1.5)            (-0.3, -16.4, -1.4)           
222       bvhFiles\01_04.bvh  0         42             (0.5, 7.6, 0.0)               (0.3, 4.1, 0.0)               (-0.3, 5.5, 3.1)              (-1.9, 4.7, 8.0)              (-3.0, 4.2, 11.3)             (1.6, 5.3, -3.1)              (3.1, 4.6, -7.8)              (4.2, 4.1, -11.1)             (-1.2, -1.8, 1.0)             (-1.2, -9.2, 0.9)             (-1.1, -16.7, 0.7)            (-0.4, -1.8, -1.6)            (-0.4, -9.0, -1.4)            (-0.5, -16.4, -1.3)           
223       bvhFiles\01_04.bvh  0         43             (0.5, 7.6, 0.0)               (0.2, 4.1, 0.0)               (0.0, 5.5, 3.1)               (-1.1, 4.7, 8.2)              (-1.8, 4.2, 11.5)             (1.3, 5.3, -3.3)              (2.3, 4.6, -8.1)              (3.0, 4.1, -11.5)             (-1.1, -1.8, 1.1)             (-1.1, -9.2, 1.0)             (-1.0, -16.7, 0.8)            (-0.5, -1.8, -1.5)            (-0.6, -9.0, -1.4)            (-0.6, -16.4, -1.3)           
224       bvhFiles\01_04.bvh  0         44             (0.5, 7.6, -0.1)              (0.2, 4.1, -0.1)              (0.3, 5.5, 3.1)               (-0.2, 4.7, 8.3)              (-0.6, 4.2, 11.7)             (0.9, 5.3, -3.4)              (1.4, 4.6, -8.3)              (1.8, 4.1, -11.7)             (-1.0, -1.8, 1.2)             (-1.0, -9.2, 1.1)             (-0.9, -16.7, 1.0)            (-0.7, -1.8, -1.4)            (-0.7, -9.0, -1.3)            (-0.7, -16.4, -1.2)           
225       bvhFiles\01_04.bvh  0         45             (0.5, 7.6, -0.1)              (0.2, 4.1, -0.1)              (0.6, 5.5, 3.1)               (0.6, 4.7, 8.2)               (0.6, 4.2, 11.7)              (0.5, 5.3, -3.4)              (0.5, 4.6, -8.4)              (0.5, 4.1, -11.8)             (-0.8, -1.8, 1.3)             (-0.8, -9.2, 1.2)             (-0.8, -16.7, 1.0)            (-0.8, -1.8, -1.4)            (-0.8, -9.0, -1.2)            (-0.8, -16.4, -1.1)           
226       bvhFiles\01_04.bvh  0         46             (0.5, 7.6, -0.2)              (0.2, 4.1, -0.1)              (1.0, 5.5, 3.0)               (1.5, 4.7, 8.1)               (1.9, 4.2, 11.5)              (0.2, 5.3, -3.5)              (-0.3, 4.6, -8.4)             (-0.7, 4.1, -11.8)            (-0.7, -1.8, 1.4)             (-0.7, -9.2, 1.3)             (-0.7, -16.7, 1.1)            (-1.0, -1.8, -1.3)            (-1.0, -9.0, -1.1)            (-1.0, -16.4, -1.0)           
227       bvhFiles\01_04.bvh  0         47             (0.5, 7.6, -0.2)              (0.2, 4.1, -0.1)              (1.3, 5.5, 2.9)               (2.3, 4.7, 7.9)               (3.0, 4.2, 11.3)              (-0.2, 5.3, -3.5)             (-1.2, 4.6, -8.3)             (-1.9, 4.1, -11.7)            (-0.5, -1.8, 1.5)             (-0.6, -9.2, 1.3)             (-0.6, -16.7, 1.2)            (-1.1, -1.8, -1.2)            (-1.1, -9.0, -1.0)            (-1.1, -16.4, -0.9)           
228       bvhFiles\01_04.bvh  0         48             (0.5, 7.6, -0.3)              (0.2, 4.1, -0.2)              (1.6, 5.5, 2.7)               (3.2, 4.7, 7.6)               (4.2, 4.2, 10.9)              (-0.5, 5.3, -3.4)             (-2.1, 4.6, -8.1)             (-3.1, 4.1, -11.4)            (-0.4, -1.8, 1.5)             (-0.4, -9.2, 1.4)             (-0.5, -16.7, 1.3)            (-1.2, -1.8, -1.0)            (-1.2, -9.0, -0.9)            (-1.1, -16.4, -0.8)           
229       bvhFiles\01_04.bvh  0         49             (0.4, 7.6, -0.3)              (0.2, 4.1, -0.2)              (1.8, 5.5, 2.5)               (3.9, 4.7, 7.3)               (5.3, 4.2, 10.4)              (-0.9, 5.3, -3.4)             (-2.9, 4.6, -7.9)             (-4.3, 4.1, -11.0)            (-0.2, -1.8, 1.5)             (-0.3, -9.2, 1.4)             (-0.3, -16.7, 1.3)            (-1.3, -1.8, -0.9)            (-1.3, -9.0, -0.8)            (-1.2, -16.4, -0.7)           
230       bvhFiles\01_04.bvh  0         50             (0.4, 7.6, -0.4)              (0.2, 4.1, -0.2)              (2.1, 5.5, 2.3)               (4.7, 4.7, 6.8)               (6.4, 4.2, 9.8)               (-1.2, 5.3, -3.3)             (-3.7, 4.6, -7.5)             (-5.4, 4.1, -10.5)            (-0.1, -1.8, 1.6)             (-0.1, -9.2, 1.4)             (-0.2, -16.7, 1.3)            (-1.4, -1.8, -0.8)            (-1.3, -9.0, -0.7)            (-1.3, -16.4, -0.5)           
231       bvhFiles\01_04.bvh  0         51             (0.3, 7.6, -0.4)              (0.1, 4.1, -0.2)              (2.3, 5.5, 2.1)               (5.4, 4.7, 6.3)               (7.4, 4.2, 9.1)               (-1.6, 5.3, -3.1)             (-4.5, 4.6, -7.1)             (-6.5, 4.1, -9.9)             (0.1, -1.8, 1.5)              (0.0, -9.2, 1.4)              (-0.1, -16.7, 1.3)            (-1.5, -1.8, -0.6)            (-1.4, -9.0, -0.5)            (-1.3, -16.4, -0.4)           
232       bvhFiles\01_04.bvh  0         52             (0.3, 7.6, -0.4)              (0.1, 4.1, -0.2)              (2.5, 5.5, 1.8)               (6.0, 4.7, 5.7)               (8.3, 4.2, 8.2)               (-1.9, 5.3, -2.9)             (-5.2, 4.6, -6.6)             (-7.5, 4.1, -9.2)             (0.2, -1.8, 1.5)              (0.2, -9.2, 1.4)              (0.1, -16.7, 1.3)             (-1.5, -1.8, -0.5)            (-1.5, -9.0, -0.4)            (-1.4, -16.4, -0.3)           
233       bvhFiles\01_04.bvh  0         53             (0.2, 7.6, -0.5)              (0.1, 4.1, -0.2)              (2.7, 5.5, 1.6)               (6.6, 4.7, 5.0)               (9.1, 4.2, 7.3)               (-2.2, 5.3, -2.7)             (-5.9, 4.6, -6.0)             (-8.4, 4.1, -8.3)             (0.4, -1.8, 1.5)              (0.3, -9.2, 1.4)              (0.2, -16.7, 1.3)             (-1.6, -1.8, -0.3)            (-1.5, -9.0, -0.2)            (-1.4, -16.4, -0.1)           
234       bvhFiles\01_04.bvh  0         54             (0.2, 7.6, -0.5)              (0.1, 4.1, -0.2)              (2.8, 5.5, 1.3)               (7.0, 4.7, 4.3)               (9.8, 4.2, 6.3)               (-2.5, 5.3, -2.5)             (-6.5, 4.6, -5.4)             (-9.3, 4.1, -7.4)             (0.6, -1.8, 1.4)              (0.5, -9.2, 1.4)              (0.4, -16.7, 1.3)             (-1.6, -1.8, -0.1)            (-1.5, -9.0, 0.0)             (-1.4, -16.4, 0.0)            
235       bvhFiles\01_04.bvh  0         55             (0.1, 7.6, -0.5)              (0.0, 4.1, -0.2)              (3.0, 5.5, 1.0)               (7.5, 4.7, 3.6)               (10.4, 4.2, 5.3)              (-2.7, 5.3, -2.2)             (-7.0, 4.6, -4.7)             (-10.0, 4.1, -6.4)            (0.7, -1.8, 1.4)              (0.6, -9.2, 1.3)              (0.5, -16.7, 1.2)             (-1.6, -1.8, 0.0)             (-1.5, -9.0, 0.1)             (-1.4, -16.4, 0.2)            
236       bvhFiles\01_04.bvh  0         56             (0.1, 7.6, -0.5)              (0.0, 4.1, -0.3)              (3.0, 5.5, 0.7)               (7.8, 4.7, 2.8)               (10.9, 4.2, 4.2)              (-2.9, 5.3, -1.9)             (-7.4, 4.6, -3.9)             (-10.6, 4.1, -5.3)            (0.9, -1.8, 1.3)              (0.7, -9.2, 1.2)              (0.6, -16.7, 1.2)             (-1.6, -1.8, 0.2)             (-1.5, -9.0, 0.3)             (-1.4, -16.4, 0.3)            
237       bvhFiles\01_04.bvh  0         57             (0.0, 7.6, -0.5)              (0.0, 4.1, -0.3)              (3.1, 5.5, 0.3)               (8.0, 4.7, 1.9)               (11.3, 4.2, 3.0)              (-3.1, 5.3, -1.6)             (-7.8, 4.6, -3.1)             (-11.1, 4.1, -4.2)            (1.0, -1.8, 1.2)              (0.9, -9.2, 1.2)              (0.7, -16.7, 1.1)             (-1.6, -1.8, 0.4)             (-1.4, -9.0, 0.4)             (-1.3, -16.4, 0.5)            
238       bvhFiles\01_04.bvh  0         58             (0.0, 7.6, -0.5)              (0.0, 4.1, -0.2)              (3.1, 5.5, 0.0)               (8.2, 4.7, 1.1)               (11.5, 4.2, 1.8)              (-3.3, 5.3, -1.3)             (-8.1, 4.6, -2.3)             (-11.5, 4.1, -3.0)            (1.1, -1.8, 1.1)              (1.0, -9.2, 1.1)              (0.8, -16.7, 1.0)             (-1.5, -1.8, 0.5)             (-1.4, -9.0, 0.6)             (-1.3, -16.4, 0.6)            
239       bvhFiles\01_04.bvh  0         59             (-0.1, 7.6, -0.5)             (-0.1, 4.1, -0.2)             (3.1, 5.5, -0.3)              (8.3, 4.7, 0.2)               (11.7, 4.2, 0.6)              (-3.4, 5.3, -0.9)             (-8.3, 4.6, -1.4)             (-11.7, 4.1, -1.8)            (1.2, -1.8, 1.0)              (1.1, -9.2, 1.0)              (1.0, -16.7, 0.9)             (-1.4, -1.8, 0.7)             (-1.3, -9.0, 0.7)             (-1.2, -16.4, 0.7)            
